recommendation_id,scenario_id,trial_number,fund_a,fund_b
86f6ceac-e7bd-4b26-8f8f-94a1bcef1194,e25b48e9-4356-4c4c-8b05-94132af9dac1,289,22,78
851eb3fb-46af-4683-afb2-d9681887d589,e25b48e9-4356-4c4c-8b05-94132af9dac1,290,25,75
8232a189-5001-4fab-87bb-d53829809b47,e25b48e9-4356-4c4c-8b05-94132af9dac1,291,30,70
614e289d-aa77-4647-88dc-e792bb91e9c3,e25b48e9-4356-4c4c-8b05-94132af9dac1,292,29,71
f668af08-12d2-4643-9352-60181fae30e3,e25b48e9-4356-4c4c-8b05-94132af9dac1,293,35,65
e018003a-154f-415e-aba6-d306d2131325,e25b48e9-4356-4c4c-8b05-94132af9dac1,294,29,71
d6e90a8d-9fbc-43f8-88c0-5fac1b445781,e25b48e9-4356-4c4c-8b05-94132af9dac1,295,29,71
6b0787e1-c7da-4499-8e92-728f68627937,e25b48e9-4356-4c4c-8b05-94132af9dac1,296,32,68
8ac209e3-6a78-4641-b65c-c99bda8d07d4,e25b48e9-4356-4c4c-8b05-94132af9dac1,297,31,69
d4b4c365-1f3f-45d7-81ee-503d4a6637a2,e25b48e9-4356-4c4c-8b05-94132af9dac1,298,30,70
437d5ed2-3546-485e-bb1e-b7a809d3fb9e,e25b48e9-4356-4c4c-8b05-94132af9dac1,299,28,72
1911a93e-c4b5-44d9-a191-7123ea57a2d3,e25b48e9-4356-4c4c-8b05-94132af9dac1,300,25,75
5d5c8c27-1125-4951-b5b0-28a75bb5f11f,4438925c-5c3f-4773-aa1d-de52214915b1,114,20,80
6ed1ca51-454d-493d-9d40-eeafc260826b,4438925c-5c3f-4773-aa1d-de52214915b1,115,37,63
380f4e37-3417-4ee6-ae4b-dfbce6f582ee,4438925c-5c3f-4773-aa1d-de52214915b1,116,36,64
7ad62dfe-486d-4fe9-a226-cf0154ca63bd,4438925c-5c3f-4773-aa1d-de52214915b1,117,36,64
36216a82-757a-4bbd-ac0a-7fb4f16dd34f,4438925c-5c3f-4773-aa1d-de52214915b1,118,70,30
d40f4bb7-0f71-4ee3-b277-391acc3687c2,4438925c-5c3f-4773-aa1d-de52214915b1,119,54,46
f200b464-0185-4b80-ada0-eb5d346c9274,4438925c-5c3f-4773-aa1d-de52214915b1,120,45,55
a976b05f-2915-49ae-9e4b-f0014ab371f7,4438925c-5c3f-4773-aa1d-de52214915b1,121,81,19
1fba3c5b-7425-4777-9b07-c8328eb29650,4438925c-5c3f-4773-aa1d-de52214915b1,122,74,26
af61f8e2-4ff5-4f1e-b691-e4a0dfd36e5a,4438925c-5c3f-4773-aa1d-de52214915b1,123,79,21
11ca7ab1-551f-4ec0-84a9-b8a6f685804d,4438925c-5c3f-4773-aa1d-de52214915b1,124,86,14
bb052143-a680-4d2b-a060-0cf17ed7d9ef,4438925c-5c3f-4773-aa1d-de52214915b1,125,80,20
0c13839e-f273-41a8-99ec-90ad46ea09d5,4438925c-5c3f-4773-aa1d-de52214915b1,126,81,19
815f0552-5246-46b8-a129-00afc9255b06,4438925c-5c3f-4773-aa1d-de52214915b1,127,84,16
2d4ba42e-3c49-4d71-87f8-1d5bffe04160,4438925c-5c3f-4773-aa1d-de52214915b1,128,82,18
dc32c065-936b-4ad3-b546-e8a0a85f4124,4438925c-5c3f-4773-aa1d-de52214915b1,129,74,26
50a5f0af-8a6c-43e3-9765-f7ea185060bf,4438925c-5c3f-4773-aa1d-de52214915b1,130,93,7
5330dcd1-441d-42d4-8954-f40b20eb4e1b,4438925c-5c3f-4773-aa1d-de52214915b1,131,83,17
e7388510-bb0f-41c1-95d8-6e7985a853f5,4438925c-5c3f-4773-aa1d-de52214915b1,132,84,16
13747bcc-3e9c-42d7-9ba2-2c16a3db6caf,4438925c-5c3f-4773-aa1d-de52214915b1,133,79,21
975d7b9f-f38d-4d38-b715-0997d69920a9,4438925c-5c3f-4773-aa1d-de52214915b1,134,77,23
85a2a9ed-71ad-45cd-82af-3c2f5752f9c0,4438925c-5c3f-4773-aa1d-de52214915b1,135,76,24
07db91e9-25b5-482b-b54c-a8c4698fb6e2,4438925c-5c3f-4773-aa1d-de52214915b1,136,86,14
45ab8970-5f42-4945-ae2d-7f061b9a5b5b,4438925c-5c3f-4773-aa1d-de52214915b1,137,68,32
eaf2b7e3-55d7-4253-b01b-8f891bbc7c06,4438925c-5c3f-4773-aa1d-de52214915b1,138,61,39
fd4a1684-aff9-4814-b3bd-69b4023fe5f1,4438925c-5c3f-4773-aa1d-de52214915b1,139,84,16
f6c5020a-607a-4609-b83f-2ce66c87b96c,4438925c-5c3f-4773-aa1d-de52214915b1,140,74,26
843a6ea2-7dfc-47d7-aba4-8d10867b1ee9,4438925c-5c3f-4773-aa1d-de52214915b1,141,74,26
f1458e42-28bb-4392-8e09-e9736994196a,4438925c-5c3f-4773-aa1d-de52214915b1,142,73,27
8c43718a-b1f3-4c50-a8c0-8a30e8d9d96e,4438925c-5c3f-4773-aa1d-de52214915b1,143,64,36
fa1fa14d-87dd-4173-9441-616834df5bb5,4438925c-5c3f-4773-aa1d-de52214915b1,144,61,39
77c03336-c065-454e-a76d-2d036b30409f,4438925c-5c3f-4773-aa1d-de52214915b1,145,83,17
de98f559-fb65-41c7-8de5-f68f669c8afe,4438925c-5c3f-4773-aa1d-de52214915b1,146,90,10
0a98efe2-018b-4e4b-8c9d-c5e7414316ae,4438925c-5c3f-4773-aa1d-de52214915b1,147,89,11
17483b35-4a75-42c3-9619-07490abd6683,4438925c-5c3f-4773-aa1d-de52214915b1,148,87,13
31f0dfb7-7668-4844-8ef9-1f9645df2fda,4438925c-5c3f-4773-aa1d-de52214915b1,149,75,25
dbbd5107-f1af-4d96-8d6c-126092a5d94a,4438925c-5c3f-4773-aa1d-de52214915b1,150,87,13
21d4f77e-fd11-4eb9-835d-fbe848a0ab4a,4438925c-5c3f-4773-aa1d-de52214915b1,151,95,5
ad0391d7-0f84-4453-be91-7dea30f7fd63,4438925c-5c3f-4773-aa1d-de52214915b1,152,94,6
d7974ffa-3c69-49be-893b-05edbd7ddeea,4438925c-5c3f-4773-aa1d-de52214915b1,153,91,9
9e577821-e75c-4dcb-a31f-21551740ec72,4438925c-5c3f-4773-aa1d-de52214915b1,154,95,5
705f5438-dca0-4439-a3a0-62f4cbdd658b,4438925c-5c3f-4773-aa1d-de52214915b1,155,86,14
bfe5054e-1bb0-4881-9753-4db237dce12e,4438925c-5c3f-4773-aa1d-de52214915b1,156,78,22
1eb097f5-1cee-4e64-bbc3-9285c2854072,4438925c-5c3f-4773-aa1d-de52214915b1,157,61,39
74e1b26b-1909-45e7-8e44-5e786956fb63,4438925c-5c3f-4773-aa1d-de52214915b1,158,43,57
1a101374-1d24-4328-a834-0c984d9a802f,4438925c-5c3f-4773-aa1d-de52214915b1,159,31,69
c6298dbb-b1d6-4bc8-95c5-2888c3122f54,4438925c-5c3f-4773-aa1d-de52214915b1,160,18,82
c2cafef6-81ee-4eb1-a841-c785241f34c3,4438925c-5c3f-4773-aa1d-de52214915b1,161,15,85
7fc47af7-9fc7-4af2-a8c3-7725056a059e,4438925c-5c3f-4773-aa1d-de52214915b1,162,8,92
9654f55b-4b7e-449b-b77e-a0f62c03b81b,4438925c-5c3f-4773-aa1d-de52214915b1,163,12,88
7d95d9d0-d258-4a95-966c-f7b1005da947,4438925c-5c3f-4773-aa1d-de52214915b1,164,6,94
ea4d30b2-90bd-4d48-b9f7-4eab2bce162f,4438925c-5c3f-4773-aa1d-de52214915b1,165,7,93
2f745431-9bae-4d46-ac6a-18132d2769c7,4438925c-5c3f-4773-aa1d-de52214915b1,166,7,93
2286bcd7-a632-4022-9aaf-4caae8dcb1bc,4438925c-5c3f-4773-aa1d-de52214915b1,167,5,95
4daa78de-1b27-44bf-9808-1348ffe49d23,4438925c-5c3f-4773-aa1d-de52214915b1,168,6,94
2d2e3b31-d502-4179-b37c-3dca3c046149,4438925c-5c3f-4773-aa1d-de52214915b1,169,6,94
12c45587-f4b0-45ed-ac5e-2a48fc2e2f72,4438925c-5c3f-4773-aa1d-de52214915b1,170,6,94
6e2ff3b6-16da-4a3e-a107-efc79e90c797,4438925c-5c3f-4773-aa1d-de52214915b1,171,8,92
6cc3df35-8d3d-47e9-bebc-1bb33846653d,4438925c-5c3f-4773-aa1d-de52214915b1,172,3,97
019d23b9-bd92-4780-a1b1-572a79b4d529,4438925c-5c3f-4773-aa1d-de52214915b1,173,6,94
f7571e9b-acfa-4754-b71f-32737cc1edc2,4438925c-5c3f-4773-aa1d-de52214915b1,174,6,94
a066bacf-f30a-4f9f-8c07-8da71a072778,4438925c-5c3f-4773-aa1d-de52214915b1,175,5,95
7b4c1a28-c1fc-44f7-80ff-9c6a5e8c4719,4438925c-5c3f-4773-aa1d-de52214915b1,176,5,95
8bccf76a-6af7-4542-a26d-ff94326da8cd,2e1e164a-699c-4c00-acff-61a98e23ddec,1,66,34
931ddf7d-d949-4441-b1b0-74bc42a501ec,2e1e164a-699c-4c00-acff-61a98e23ddec,2,82,18
3d0894e7-d638-4faf-af30-5b3244c7ac46,2e1e164a-699c-4c00-acff-61a98e23ddec,3,27,73
e2b0402f-9c4a-477a-ba10-174fc154ee00,2e1e164a-699c-4c00-acff-61a98e23ddec,4,27,73
d16d6ce6-987a-40f0-94ed-323f75b7405f,2e1e164a-699c-4c00-acff-61a98e23ddec,5,33,67
c582b831-fad9-4690-9cca-a2d8b3698697,2e1e164a-699c-4c00-acff-61a98e23ddec,6,26,74
44228cbb-76ab-45f5-b487-07ec52b18fcf,2e1e164a-699c-4c00-acff-61a98e23ddec,7,27,73
780c2e66-a73b-4a5f-8857-b40e772bc27c,2e1e164a-699c-4c00-acff-61a98e23ddec,8,12,88
544d9e89-875b-4ce7-aa22-72f8e415f9b5,2e1e164a-699c-4c00-acff-61a98e23ddec,9,13,87
133c707e-e782-42a3-a822-04f9f4a9be19,2e1e164a-699c-4c00-acff-61a98e23ddec,10,29,71
dfabaa8e-e315-4fef-9243-95cf341f9245,2e1e164a-699c-4c00-acff-61a98e23ddec,11,1,99
c05af4da-7600-4f8f-9308-5b2452f42596,2e1e164a-699c-4c00-acff-61a98e23ddec,12,2,98
27f4d2aa-c8a3-4301-a7a6-5a39455d12ef,2e1e164a-699c-4c00-acff-61a98e23ddec,13,10,90
de6b354d-ac0b-4bd8-8be2-4b0d9bd34797,2e1e164a-699c-4c00-acff-61a98e23ddec,14,5,95
df62e155-724f-4849-a613-f6380ac9e3ec,2e1e164a-699c-4c00-acff-61a98e23ddec,15,7,93
7855c12a-836a-455d-abfe-cb4f865e9d76,2e1e164a-699c-4c00-acff-61a98e23ddec,16,19,81
1eccfbbb-26cb-46bd-bb44-d9fb9750f9ac,2e1e164a-699c-4c00-acff-61a98e23ddec,17,74,26
6d068eba-0d79-4a6b-9c39-f08c3205a055,4438925c-5c3f-4773-aa1d-de52214915b1,177,6,94
0b3666c3-4b07-4c7b-8f47-e927d497380a,2e1e164a-699c-4c00-acff-61a98e23ddec,18,65,35
840fe286-36d0-492c-9a96-4463b01c88e4,2e1e164a-699c-4c00-acff-61a98e23ddec,19,32,68
63dc1340-b432-4bb2-b77d-9bf4a83ebd14,2e1e164a-699c-4c00-acff-61a98e23ddec,20,6,94
9db8808b-945f-413a-a16e-4886f0085033,2e1e164a-699c-4c00-acff-61a98e23ddec,21,54,46
e5bfcf84-ef23-4b01-95ea-3ff2a5c9f9ed,2e1e164a-699c-4c00-acff-61a98e23ddec,22,37,63
8cf84ee4-4880-4e9b-8ada-f21c802bdfd5,2e1e164a-699c-4c00-acff-61a98e23ddec,23,8,92
351d6a55-6f32-4b57-aedf-d85dc2438a2e,2e1e164a-699c-4c00-acff-61a98e23ddec,24,35,65
d20598e9-65ef-4319-a97b-ec7d18284c33,2e1e164a-699c-4c00-acff-61a98e23ddec,25,9,91
8c3e413a-0e9b-45c7-895c-9d5bdd271658,2e1e164a-699c-4c00-acff-61a98e23ddec,26,35,65
7b970a13-5963-42bb-97a6-ea9a0cb3562c,2e1e164a-699c-4c00-acff-61a98e23ddec,27,20,80
cd18d8df-706a-418c-afe5-c4e9312a58c5,2e1e164a-699c-4c00-acff-61a98e23ddec,28,48,52
0bcdd6f2-63e4-4cae-b32a-a7c3a5b4fe6e,2e1e164a-699c-4c00-acff-61a98e23ddec,29,3,97
ea93f911-4569-4475-aa69-16b14e6ee711,2e1e164a-699c-4c00-acff-61a98e23ddec,30,5,95
9f839cc3-e77b-444e-81b9-3df4201eafeb,2e1e164a-699c-4c00-acff-61a98e23ddec,31,10,90
02e01149-49c2-4f59-b94a-d35395304bb5,2e1e164a-699c-4c00-acff-61a98e23ddec,32,9,91
ccda86f1-59c5-4a9e-b255-c8ccaf7c2007,2e1e164a-699c-4c00-acff-61a98e23ddec,33,71,29
b1bfc5ba-5eed-4567-be60-50af90a6f70a,2e1e164a-699c-4c00-acff-61a98e23ddec,34,43,57
21d997c8-7f88-43fa-bb1b-a7f86e28aa66,2e1e164a-699c-4c00-acff-61a98e23ddec,35,19,81
61984f65-70ca-4d63-8171-3d26ef607142,2e1e164a-699c-4c00-acff-61a98e23ddec,36,17,83
83bf6b03-5ef9-4254-a0fa-1e04a5a57ed8,2e1e164a-699c-4c00-acff-61a98e23ddec,37,24,76
f2377b8f-b937-4c8c-9c33-1c7dd5e47a41,4438925c-5c3f-4773-aa1d-de52214915b1,178,6,94
e351eeb6-99d9-4254-9088-31340c5cd69b,2e1e164a-699c-4c00-acff-61a98e23ddec,38,56,44
b94a4426-93bd-4a51-9c19-2db59871a4c5,2e1e164a-699c-4c00-acff-61a98e23ddec,39,36,64
d4cd0faf-09c0-4e5e-a582-ca920b16d690,2e1e164a-699c-4c00-acff-61a98e23ddec,40,33,67
3b19cc17-4bc1-4174-8699-c66b1945317b,2e1e164a-699c-4c00-acff-61a98e23ddec,41,2,98
f49e9f79-0dc4-4bf7-9316-f2f95a22e17c,2e1e164a-699c-4c00-acff-61a98e23ddec,42,45,55
b189388d-d5fb-4adc-9848-2dcb335fcab1,2e1e164a-699c-4c00-acff-61a98e23ddec,43,46,54
9772c30a-e853-45cb-99dc-f4151a651053,2e1e164a-699c-4c00-acff-61a98e23ddec,44,3,97
9ef67e0a-f57e-4728-b7e9-ec621bd2a2f7,2e1e164a-699c-4c00-acff-61a98e23ddec,45,10,90
43b2ee94-808f-4be8-8ce3-5e89fab735ed,2e1e164a-699c-4c00-acff-61a98e23ddec,46,34,66
fbb4a787-3489-4a24-8a27-3154ea7ffe5a,2e1e164a-699c-4c00-acff-61a98e23ddec,47,16,84
cb99598b-7411-49c6-a1cb-b34d164299ce,2e1e164a-699c-4c00-acff-61a98e23ddec,48,28,72
2e5040a2-3f10-4afb-a2fe-57837f3bba4b,2e1e164a-699c-4c00-acff-61a98e23ddec,49,25,75
3271abc9-4fb9-4d1c-ad7e-002423959780,4438925c-5c3f-4773-aa1d-de52214915b1,179,18,82
a6594c9c-cd2a-4d10-a62b-639b797ba94f,2e1e164a-699c-4c00-acff-61a98e23ddec,50,43,57
67f10015-82be-47b5-945b-ff12f56fc673,2e1e164a-699c-4c00-acff-61a98e23ddec,51,47,53
a17779c9-7e3a-4cd3-945b-c89b16987075,2e1e164a-699c-4c00-acff-61a98e23ddec,52,38,62
0a906d35-1a10-4537-b3ae-f571bf92efe3,2e1e164a-699c-4c00-acff-61a98e23ddec,53,25,75
3815df16-bcc8-4732-8c6c-07964fc02c70,2e1e164a-699c-4c00-acff-61a98e23ddec,54,63,37
6866bf3f-710f-405b-9b71-cd7a3c573361,2e1e164a-699c-4c00-acff-61a98e23ddec,55,28,72
57f65c58-a589-4154-bdde-d6b9e9f57ba2,2e1e164a-699c-4c00-acff-61a98e23ddec,56,18,82
245dd25b-6b2a-407e-9014-b866d432050c,2e1e164a-699c-4c00-acff-61a98e23ddec,57,11,89
49251dd7-926d-4a46-911e-17343ed05885,2e1e164a-699c-4c00-acff-61a98e23ddec,58,15,85
4db27db1-2020-4a72-9ae8-228b535b4fe1,4438925c-5c3f-4773-aa1d-de52214915b1,180,30,70
f870b94b-84be-4c7e-a998-6216f7233986,4438925c-5c3f-4773-aa1d-de52214915b1,181,15,85
26809e0b-3ae0-400f-8da1-26c6465ab2eb,2e1e164a-699c-4c00-acff-61a98e23ddec,59,61,39
969f39ad-3533-4460-bd27-f0038360fa4e,2e1e164a-699c-4c00-acff-61a98e23ddec,60,52,48
68582049-b7ec-4946-8ef6-07152192b0b8,2e1e164a-699c-4c00-acff-61a98e23ddec,61,20,80
8f1f9237-0ebd-4f4f-a1a6-15f7da08ee29,2e1e164a-699c-4c00-acff-61a98e23ddec,62,11,89
26292c54-4934-47f3-bf0d-87ca75e037e2,2e1e164a-699c-4c00-acff-61a98e23ddec,63,76,24
b5664ec2-6b29-4ae1-b18b-72bfe981476d,2e1e164a-699c-4c00-acff-61a98e23ddec,64,15,85
e0ba2598-7337-424d-a0d0-603b4d226f16,2e1e164a-699c-4c00-acff-61a98e23ddec,65,6,94
2a3e58c4-27c4-4ec5-8727-b980865c4d0a,2e1e164a-699c-4c00-acff-61a98e23ddec,66,18,82
0c5de8c1-4133-4f60-a8b4-54e6b41d7064,2e1e164a-699c-4c00-acff-61a98e23ddec,67,13,87
3e4c56f8-c088-48a5-a8ca-3cf3e4af5495,2e1e164a-699c-4c00-acff-61a98e23ddec,68,94,6
a5e0ce70-9cc1-4ce9-815a-0da539f88ce7,2e1e164a-699c-4c00-acff-61a98e23ddec,69,67,33
dc083fde-f060-498c-95ae-2ef7ed266e0a,2e1e164a-699c-4c00-acff-61a98e23ddec,70,64,36
b6e63387-6e2e-4791-a9b7-7b12610ac66a,2e1e164a-699c-4c00-acff-61a98e23ddec,71,99,1
e54b7d56-ba89-4fee-811e-205f4ed61327,2e1e164a-699c-4c00-acff-61a98e23ddec,72,73,27
b1d2696f-9cc5-410c-a1b4-e6d3b22ddf6a,2e1e164a-699c-4c00-acff-61a98e23ddec,73,75,25
4bc60b82-a9bc-4428-9316-a3fb6283617f,2e1e164a-699c-4c00-acff-61a98e23ddec,74,47,53
a3d1e9c5-ae5a-4032-8227-857acd821bed,2e1e164a-699c-4c00-acff-61a98e23ddec,75,53,47
84b0be2d-9043-48fe-a17f-9a94e6a7c8bd,2e1e164a-699c-4c00-acff-61a98e23ddec,76,54,46
a8d41197-c863-47a6-9bf6-098c624b914e,2e1e164a-699c-4c00-acff-61a98e23ddec,77,97,3
98911bf0-267e-4149-8ab9-a6730a027096,2e1e164a-699c-4c00-acff-61a98e23ddec,78,64,36
7bac55bd-e236-4fed-99f1-fc738da11309,2e1e164a-699c-4c00-acff-61a98e23ddec,79,74,26
a9cf1128-20fc-4d22-8d84-65f1aa426f24,2e1e164a-699c-4c00-acff-61a98e23ddec,80,84,16
b5bad229-8081-405d-bd0c-312e818dae4d,2e1e164a-699c-4c00-acff-61a98e23ddec,81,12,88
cd2ec2c8-ad24-4fe6-9fb6-d9288c8c9951,2e1e164a-699c-4c00-acff-61a98e23ddec,82,40,60
f69c9687-0c23-4e71-a9d6-9f79f02e9362,2e1e164a-699c-4c00-acff-61a98e23ddec,83,53,47
2ab283ee-c375-46ae-8ee2-a663e5b874f5,2e1e164a-699c-4c00-acff-61a98e23ddec,84,46,54
0f00f534-0ab8-4805-8e7b-9db6fa5f0481,2e1e164a-699c-4c00-acff-61a98e23ddec,85,43,57
287ab3e3-2264-4eb4-9626-37dd6860b43b,4438925c-5c3f-4773-aa1d-de52214915b1,182,21,79
57a53e25-8e0c-479c-912e-742599992054,2e1e164a-699c-4c00-acff-61a98e23ddec,86,40,60
a549dcd8-27dd-4137-9a64-04171e0564b5,2e1e164a-699c-4c00-acff-61a98e23ddec,87,88,12
139fb09b-f3bc-4408-9278-b77f8b2e76aa,2e1e164a-699c-4c00-acff-61a98e23ddec,88,42,58
cbeaa3be-2b1e-4a28-a55c-064a1ac89a2a,2e1e164a-699c-4c00-acff-61a98e23ddec,89,46,54
00a5b4a3-f357-4e0f-b31b-6a06604f6a7d,2e1e164a-699c-4c00-acff-61a98e23ddec,90,37,63
45bb91a8-7a92-415d-9f4b-a723e2537670,4438925c-5c3f-4773-aa1d-de52214915b1,183,56,44
4510ffff-bf89-456e-9e34-d4fcbb378f77,2e1e164a-699c-4c00-acff-61a98e23ddec,91,11,89
dd4d7ed2-07cf-4df1-9280-e54068e2fca8,2e1e164a-699c-4c00-acff-61a98e23ddec,92,58,42
0e4edea7-d2e0-4caa-aa51-0587f32ee05f,2e1e164a-699c-4c00-acff-61a98e23ddec,93,50,50
7a7259f1-1bb9-472d-88b0-70e62ff2f9a5,2e1e164a-699c-4c00-acff-61a98e23ddec,94,59,41
cfc03bff-68fd-41a2-bf4c-30d430235d26,2e1e164a-699c-4c00-acff-61a98e23ddec,95,74,26
8be73c10-6f34-49b9-93f3-fd0d31138ba0,2e1e164a-699c-4c00-acff-61a98e23ddec,96,62,38
1acda2d2-14f0-4603-882d-cefc5dd137d0,2e1e164a-699c-4c00-acff-61a98e23ddec,97,43,57
863bbf36-9c94-455b-b698-1679558342bd,2e1e164a-699c-4c00-acff-61a98e23ddec,98,40,60
122b7929-3b0e-4c09-abb7-ae519d46fbc0,2e1e164a-699c-4c00-acff-61a98e23ddec,99,23,77
b2566f98-3c55-4481-b452-1bcbb12a1eac,2e1e164a-699c-4c00-acff-61a98e23ddec,100,95,5
a289b704-6831-4dc1-b201-0d9e69ceefed,2e1e164a-699c-4c00-acff-61a98e23ddec,101,93,7
5c852c58-101c-452a-adab-c5362139690c,2e1e164a-699c-4c00-acff-61a98e23ddec,102,25,75
67aa52cf-fa3d-4b36-8277-67997433c56a,4438925c-5c3f-4773-aa1d-de52214915b1,184,41,59
ac87fffb-4d36-4621-bb81-01b4686f4979,2e1e164a-699c-4c00-acff-61a98e23ddec,103,60,40
d59ff73b-4bd3-4100-b229-01525278b050,2e1e164a-699c-4c00-acff-61a98e23ddec,104,66,34
d835b0d7-31b6-481a-a269-bd40313c61fe,2e1e164a-699c-4c00-acff-61a98e23ddec,105,30,70
62e47a0e-9553-41e5-88c7-e33fc0975fb3,2e1e164a-699c-4c00-acff-61a98e23ddec,106,41,59
b1712043-084d-474e-be9c-94f410b04027,2e1e164a-699c-4c00-acff-61a98e23ddec,107,45,55
e29aeed3-0e4d-47c2-87f0-8b0417276ed1,2e1e164a-699c-4c00-acff-61a98e23ddec,108,12,88
ad735b86-9f42-4c5b-a740-35d7ee3188ab,2e1e164a-699c-4c00-acff-61a98e23ddec,109,21,79
2c00062b-f2d0-4679-a8fe-e4c1f46838d6,2e1e164a-699c-4c00-acff-61a98e23ddec,110,31,69
980501fd-b0ce-40ca-8847-f37994d5e02c,2e1e164a-699c-4c00-acff-61a98e23ddec,111,74,26
76ec4086-b51c-4af1-bc65-e7e549e84e0f,2e1e164a-699c-4c00-acff-61a98e23ddec,112,81,19
2bb57a02-565d-4825-ab99-b252648d3da2,4438925c-5c3f-4773-aa1d-de52214915b1,185,9,91
a80bd3e9-0a7b-4f5c-9120-d73f32cd139b,2e1e164a-699c-4c00-acff-61a98e23ddec,113,82,18
ed091f29-f75c-4474-b819-38ee6c3656ed,2e1e164a-699c-4c00-acff-61a98e23ddec,114,90,10
908e254a-2167-4aae-8014-d8e9da1d44e7,2e1e164a-699c-4c00-acff-61a98e23ddec,115,95,5
f9549301-998c-446a-a58f-855e57e5fa3d,4438925c-5c3f-4773-aa1d-de52214915b1,186,6,94
2b48fb55-c070-41ba-928e-eab6b80979f6,2e1e164a-699c-4c00-acff-61a98e23ddec,116,92,8
49fa5f7a-855c-4ea9-b649-4ca3a417671c,2e1e164a-699c-4c00-acff-61a98e23ddec,117,13,87
0f38a10e-e5c3-4296-abff-6f8acc7e3bf9,2e1e164a-699c-4c00-acff-61a98e23ddec,118,60,40
ec18555c-5fb1-4ebf-aa53-7361fdbb2aa6,2e1e164a-699c-4c00-acff-61a98e23ddec,119,64,36
0b7c19b8-4e0b-4596-9d63-c270b3332a9b,2e1e164a-699c-4c00-acff-61a98e23ddec,120,15,85
19995b8f-665b-4700-974f-33d1afcf7f7e,2e1e164a-699c-4c00-acff-61a98e23ddec,121,11,89
24c68253-7bee-4922-9872-93f7a78a9d65,2e1e164a-699c-4c00-acff-61a98e23ddec,122,8,92
6ac3aaa2-dd7d-4e47-97c4-a5fdb50b8606,2e1e164a-699c-4c00-acff-61a98e23ddec,123,69,31
e19af4ce-283e-407b-a494-0aaa5d4c22d9,2e1e164a-699c-4c00-acff-61a98e23ddec,124,62,38
2adea9a9-4227-4f03-8ca9-720819e8abcf,2e1e164a-699c-4c00-acff-61a98e23ddec,125,65,35
3508cce4-555a-4f76-a6eb-b6f98d32f73e,2e1e164a-699c-4c00-acff-61a98e23ddec,126,35,65
be57e62d-4b6c-4afb-881b-4f9af1c0fc86,2e1e164a-699c-4c00-acff-61a98e23ddec,127,65,35
05c8aaba-8f96-4e93-8b78-dff383c8df47,2e1e164a-699c-4c00-acff-61a98e23ddec,128,54,46
5f3bc9b1-561b-4ebf-a985-a31e11cd41ff,2e1e164a-699c-4c00-acff-61a98e23ddec,129,50,50
b45b8d95-5e7c-4871-8afb-f33c620edebc,2e1e164a-699c-4c00-acff-61a98e23ddec,130,25,75
b4132947-1517-4c4f-b09b-5ebaffec849e,2e1e164a-699c-4c00-acff-61a98e23ddec,131,47,53
8a8730da-0a0d-4633-aeea-384b061661b1,2e1e164a-699c-4c00-acff-61a98e23ddec,132,25,75
5a675541-1919-4589-b53b-bdf47ae19a68,2e1e164a-699c-4c00-acff-61a98e23ddec,133,50,50
70be37ec-c676-42be-ab0b-2e398b19ee5c,4438925c-5c3f-4773-aa1d-de52214915b1,187,11,89
0dda69a0-1476-4460-a6e8-18ea494b1ab5,2e1e164a-699c-4c00-acff-61a98e23ddec,134,21,79
9051d7d9-479e-4ef5-8d90-557a106c7c0a,2e1e164a-699c-4c00-acff-61a98e23ddec,135,66,34
c1daccf4-45f2-4d15-8a59-f2cd151b2296,4438925c-5c3f-4773-aa1d-de52214915b1,188,7,93
c3f6388d-c15c-4495-8953-e3919d11f9f4,2e1e164a-699c-4c00-acff-61a98e23ddec,136,56,44
a2ae9b2c-14ec-4e13-9c0e-de4b714278d9,2e1e164a-699c-4c00-acff-61a98e23ddec,137,11,89
d0c8fba4-f7c9-4d36-9619-962e0b5fc528,2e1e164a-699c-4c00-acff-61a98e23ddec,138,15,85
0129d84b-2fa2-493c-b7fe-400b2ee6d9a0,2e1e164a-699c-4c00-acff-61a98e23ddec,139,12,88
e50ff202-3f7a-4c14-970a-097d8518af13,2e1e164a-699c-4c00-acff-61a98e23ddec,140,16,84
f4b7f453-6a07-445e-b087-0f513d333ab0,2e1e164a-699c-4c00-acff-61a98e23ddec,141,42,58
361c9cec-1f04-4b54-8728-2008c1789892,2e1e164a-699c-4c00-acff-61a98e23ddec,142,43,57
557fc51d-9044-40ff-8a93-118dcbe5bb7f,2e1e164a-699c-4c00-acff-61a98e23ddec,143,62,38
69e74daf-49a7-4c9a-837a-3cdb750df7f5,2e1e164a-699c-4c00-acff-61a98e23ddec,144,40,60
d798fe50-95c2-4bfc-8b82-8154fd800518,2e1e164a-699c-4c00-acff-61a98e23ddec,145,31,69
5326ad2d-82a6-4b15-96fb-a171fdeac0f8,2e1e164a-699c-4c00-acff-61a98e23ddec,146,26,74
57ff73fe-987a-4532-b57d-c97d0e9cbfd6,2e1e164a-699c-4c00-acff-61a98e23ddec,147,16,84
7188aee7-c21f-4b94-ac6f-8d7781896d9d,2e1e164a-699c-4c00-acff-61a98e23ddec,148,37,63
9dd402a4-c0df-4176-8ca5-97ddc9c7a0eb,2e1e164a-699c-4c00-acff-61a98e23ddec,149,41,59
